customer_id,age,gender,tenure_months,total_orders,avg_order_value,total_spent,last_purchase_days,app_opens_last_30d,support_tickets,satisfaction_score,referrals,discount_usage,membership,churn
CUST4486,44,Female,38,5,2795,13975,99,16,4,2.0,4,Yes,Gold,Yes
CUST4487,40,Male,44,31,3313,102703,24,27,3,3.4,3,Yes,Free,No
CUST4488,31,Male,57,37,1737,64269,147,9,4,3.9,0,Yes,Gold,No
CUST4489,57,Female,56,79,2617,206743,0,28,3,2.5,0,Yes,Silver,No
CUST4490,21,Female,51,15,3543,53145,93,17,3,3.0,3,Yes,Free,No
CUST4491,56,Male,59,52,3587,186524,67,17,3,4.4,2,No,Free,No
CUST4492,69,Female,49,69,4058,280002,22,29,2,1.6,0,Yes,Platinum,No
CUST4493,36,Female,34,11,1198,13178,105,13,0,3.2,5,Yes,Silver,No
CUST4494,64,Female,11,11,3353,36883,149,5,5,2.4,5,No,Silver,Yes
CUST4495,21,Female,31,6,4308,25848,94,15,1,3.8,1,Yes,Free,No
CUST4496,47,Female,18,23,2345,53935,61,23,2,1.1,1,Yes,Silver,No
CUST4497,36,Female,23,40,4514,180560,128,12,0,3.7,0,Yes,Platinum,No
CUST4498,48,Male,60,63,3682,231966,67,22,5,1.4,4,Yes,Free,Yes
CUST4499,48,Male,22,2,963,1926,146,3,2,1.3,5,Yes,Platinum,Yes
CUST4500,26,Male,43,79,4360,344440,29,29,5,3.9,5,Yes,Silver,No
CUST4501,70,Female,18,23,950,21850,128,7,3,3.6,3,Yes,Platinum,No
CUST4502,30,Female,40,73,2415,176295,47,23,3,4.6,5,Yes,Silver,No
CUST4503,31,Male,47,47,1423,66881,18,25,4,3.1,4,Yes,Free,No
CUST4504,63,Male,41,30,4122,123660,126,11,3,3.1,1,Yes,Free,No
CUST4505,27,Female,47,16,815,13040,179,0,2,3.8,1,No,Free,No
CUST4506,65,Male,39,59,1876,110684,149,3,5,2.3,3,No,Free,Yes
CUST4507,48,Female,20,30,3315,99450,49,20,1,1.1,1,Yes,Silver,No
CUST4508,54,Male,13,13,1762,22906,133,10,5,1.9,2,Yes,Free,Yes
CUST4509,40,Female,45,9,1627,14643,148,8,3,2.0,1,No,Platinum,Yes
CUST4510,44,Female,1,1,3425,3425,146,6,5,2.3,5,Yes,Gold,Yes
CUST4511,23,Male,52,59,1552,91568,164,6,0,4.8,4,No,Platinum,No
CUST4512,43,Male,4,6,4684,28104,62,19,5,4.2,4,Yes,Gold,No
CUST4513,19,Male,24,8,2922,23376,156,5,2,4.7,2,Yes,Silver,No
CUST4514,62,Female,36,52,3968,206336,161,4,0,5.0,4,No,Free,No
CUST4515,30,Female,36,18,4959,89262,128,6,4,2.7,4,No,Silver,Yes
CUST4516,68,Male,45,82,4521,370722,47,24,4,1.9,4,Yes,Gold,No
CUST4517,67,Female,2,4,4909,19636,88,14,5,3.2,0,No,Gold,Yes
CUST4518,36,Female,28,49,1047,51303,126,9,1,4.5,2,Yes,Free,No
CUST4519,18,Male,26,32,4023,128736,148,7,2,2.9,2,No,Silver,No
CUST4520,57,Male,23,45,2029,91305,161,7,1,3.0,1,Yes,Silver,No
CUST4521,49,Female,15,22,606,13332,153,8,0,1.5,5,Yes,Silver,No
CUST4522,39,Female,36,46,1356,62376,35,25,1,2.7,2,No,Free,No
CUST4523,65,Female,27,32,3484,111488,150,8,0,2.5,3,Yes,Silver,No
CUST4524,46,Female,6,5,4886,24430,80,15,1,2.4,2,Yes,Gold,No
CUST4525,19,Female,35,16,1750,28000,46,25,4,4.5,3,Yes,Gold,No
CUST4526,57,Male,39,46,2111,97106,171,2,2,1.2,4,Yes,Silver,Yes
CUST4527,55,Female,38,46,2290,105340,147,3,1,4.9,5,Yes,Platinum,No
CUST4528,65,Female,35,61,1367,83387,26,27,5,1.0,3,Yes,Gold,No
CUST4529,28,Female,36,46,3269,150374,164,4,0,4.8,5,Yes,Gold,No
CUST4530,34,Male,10,19,4753,90307,51,23,5,3.2,5,No,Silver,No
CUST4531,68,Male,30,35,827,28945,74,18,2,3.8,0,Yes,Silver,No
CUST4532,60,Male,53,81,4316,349596,91,13,5,1.7,5,Yes,Free,Yes
CUST4533,25,Male,41,42,3648,153216,61,20,4,3.6,4,No,Silver,No
CUST4534,39,Male,38,45,3881,174645,65,20,4,4.5,3,Yes,Silver,No
CUST4535,21,Female,29,54,2874,155196,151,8,3,1.6,5,Yes,Free,Yes
CUST4536,28,Female,52,68,3055,207740,79,19,2,1.5,4,Yes,Platinum,No
CUST4537,25,Male,59,75,1630,122250,139,8,1,2.2,0,No,Free,No
CUST4538,26,Female,43,47,4836,227292,143,5,4,1.6,4,Yes,Free,Yes
CUST4539,43,Male,39,30,2982,89460,163,2,1,1.4,4,No,Silver,Yes
CUST4540,19,Male,50,24,3599,86376,129,7,1,3.7,2,No,Silver,No
CUST4541,33,Male,4,2,3251,6502,63,23,0,1.9,1,Yes,Free,Yes
CUST4542,48,Female,5,2,3820,7640,28,26,5,3.7,3,No,Free,No
CUST4543,23,Male,4,7,2056,14392,86,13,1,4.4,1,Yes,Free,No
CUST4544,70,Male,36,61,4043,246623,95,13,3,3.6,0,Yes,Free,No
CUST4545,38,Male,59,95,1068,101460,30,26,2,1.5,0,Yes,Free,No
CUST4546,43,Female,45,37,2154,79698,82,14,2,3.3,4,Yes,Silver,No
CUST4547,36,Male,16,13,3736,48568,142,6,0,2.6,1,No,Free,No
CUST4548,45,Female,25,33,3619,119427,32,24,3,2.4,3,No,Free,No
CUST4549,25,Female,14,7,4233,29631,179,0,5,2.3,3,Yes,Gold,Yes
CUST4550,31,Female,11,7,3729,26103,99,17,3,4.7,4,Yes,Silver,No
CUST4551,41,Female,29,42,650,27300,147,5,2,4.0,3,No,Free,No
CUST4552,65,Male,34,38,2772,105336,72,15,3,1.5,2,Yes,Free,Yes
CUST4553,61,Male,22,44,4851,213444,165,3,5,2.9,1,Yes,Free,Yes
CUST4554,54,Female,14,13,2608,33904,130,6,4,2.3,0,Yes,Gold,Yes
CUST4555,43,Male,56,88,2295,201960,17,28,1,4.9,3,No,Free,No
CUST4556,48,Female,24,28,2927,81956,125,13,1,4.9,3,Yes,Platinum,No
CUST4557,68,Female,59,96,4014,385344,6,30,2,2.3,3,Yes,Free,No
CUST4558,49,Female,39,1,848,848,162,4,2,2.4,4,Yes,Silver,Yes
CUST4559,67,Female,26,43,2578,110854,123,9,5,3.4,0,No,Gold,No
CUST4560,58,Female,43,42,896,37632,113,14,3,2.9,1,Yes,Platinum,Yes
CUST4561,19,Female,36,50,3476,173800,83,19,5,1.9,3,No,Free,Yes
CUST4562,42,Male,39,60,3109,186540,83,14,0,3.6,2,Yes,Free,No
CUST4563,69,Female,16,1,1658,1658,82,20,2,2.3,5,No,Silver,Yes
CUST4564,61,Male,58,51,645,32895,104,13,2,3.6,4,No,Silver,No
CUST4565,19,Male,38,16,2726,43616,101,15,2,2.5,1,No,Platinum,No
CUST4566,59,Female,59,39,763,29757,92,18,5,3.8,3,No,Silver,No
CUST4567,18,Male,32,15,4799,71985,59,22,5,3.7,1,Yes,Free,No
CUST4568,53,Male,6,1,3601,3601,101,15,3,3.0,4,No,Silver,No
CUST4569,29,Male,34,53,2606,138118,23,26,4,3.8,5,Yes,Free,No
CUST4570,26,Female,56,105,3580,375900,108,13,2,2.8,2,Yes,Silver,No
CUST4571,53,Female,8,2,1487,2974,166,5,4,1.5,3,Yes,Silver,Yes
CUST4572,58,Female,30,17,1847,31399,139,5,5,1.7,2,No,Free,Yes
CUST4573,45,Male,27,25,1860,46500,93,14,3,2.0,4,Yes,Platinum,Yes
CUST4574,55,Female,7,8,3338,26704,180,0,5,1.3,2,Yes,Silver,Yes
CUST4575,50,Female,27,42,2226,93492,63,18,0,3.8,4,No,Gold,No
CUST4576,59,Male,25,6,2789,16734,3,29,1,2.5,5,Yes,Silver,No
CUST4577,63,Male,56,31,1407,43617,93,18,1,1.4,2,Yes,Gold,No
CUST4578,39,Male,46,69,1683,116127,132,7,5,4.3,1,No,Silver,No
CUST4579,42,Female,41,40,3324,132960,15,28,1,3.7,1,No,Platinum,No
CUST4580,35,Female,15,30,1758,52740,26,24,1,2.8,4,Yes,Silver,No
CUST4581,23,Female,25,5,698,3490,131,7,3,2.0,1,No,Free,Yes
CUST4582,35,Male,22,12,1556,18672,71,21,1,1.6,5,Yes,Free,No
CUST4583,69,Female,18,7,2955,20685,47,21,3,2.8,2,Yes,Platinum,No
CUST4584,33,Female,12,13,3865,50245,135,9,0,4.5,2,No,Silver,No
CUST4585,32,Female,23,13,1760,22880,80,19,2,1.8,3,No,Free,No
CUST4586,65,Female,51,4,4478,17912,173,5,2,3.3,4,No,Gold,No
CUST4587,25,Male,45,50,3335,166750,43,24,2,4.8,1,No,Free,No
CUST4588,30,Male,39,3,1813,5439,51,24,3,3.5,5,No,Gold,No
CUST4589,60,Female,25,12,2402,28824,33,22,3,2.8,4,Yes,Silver,No
CUST4590,24,Female,10,1,4475,4475,20,30,3,3.9,1,Yes,Free,No
CUST4591,34,Female,30,27,1077,29079,23,29,0,4.3,3,No,Free,No
CUST4592,67,Male,10,11,4930,54230,43,20,4,3.4,2,No,Silver,No
CUST4593,49,Female,34,50,1520,76000,113,14,3,4.5,2,Yes,Platinum,No
CUST4594,39,Male,46,77,4153,319781,168,0,3,3.1,5,Yes,Silver,Yes
CUST4595,68,Male,13,17,4344,73848,156,5,2,4.3,0,No,Gold,No
CUST4596,30,Female,54,72,4073,293256,102,16,5,4.8,4,No,Silver,No
CUST4597,64,Female,29,32,2793,89376,133,11,1,3.0,1,No,Free,No
CUST4598,40,Male,38,51,1110,56610,55,23,1,3.4,0,Yes,Gold,No
CUST4599,46,Male,41,17,828,14076,13,28,0,3.4,4,Yes,Silver,No
CUST4600,39,Male,45,34,1046,35564,177,3,1,4.1,1,No,Free,No
CUST4601,18,Male,9,3,838,2514,100,11,4,4.3,3,Yes,Free,No
CUST4602,46,Female,13,3,3681,11043,179,4,2,1.1,4,No,Silver,Yes
CUST4603,65,Female,37,24,3541,84984,0,29,0,3.9,1,Yes,Silver,No
CUST4604,22,Male,14,22,1306,28732,11,30,1,4.1,2,No,Free,No
CUST4605,52,Female,37,18,1533,27594,114,11,1,3.8,4,No,Silver,No
CUST4606,27,Female,9,18,3773,67914,105,12,5,3.9,1,No,Silver,No
CUST4607,36,Female,8,14,4487,62818,151,4,2,1.2,5,No,Free,Yes
CUST4608,54,Male,39,48,3833,183984,36,25,0,2.8,2,No,Free,No
CUST4609,24,Female,40,33,3240,106920,2,32,2,4.3,2,No,Gold,No
CUST4610,63,Male,54,87,2196,191052,154,3,0,4.7,0,No,Platinum,No
CUST4611,52,Male,3,1,4150,4150,52,22,1,1.9,1,No,Free,No
CUST4612,62,Male,55,101,2582,260782,99,16,2,3.3,0,No,Free,No
CUST4613,30,Female,56,27,2498,67446,16,29,2,4.2,5,No,Free,No
CUST4614,27,Male,47,1,2185,2185,112,10,4,4.0,0,Yes,Free,No
CUST4615,19,Male,40,59,2103,124077,109,13,5,3.5,3,No,Free,No
CUST4616,23,Male,33,10,4849,48490,142,8,2,1.1,0,No,Silver,No
CUST4617,25,Female,32,31,4612,142972,166,2,0,3.9,0,No,Silver,No
CUST4618,53,Female,7,12,760,9120,3,33,4,4.1,3,Yes,Silver,No
CUST4619,42,Male,19,25,4296,107400,144,8,2,3.9,3,Yes,Free,No
CUST4620,61,Female,34,57,3275,186675,138,8,2,4.1,4,Yes,Silver,No
CUST4621,64,Female,14,2,1000,2000,11,31,4,2.7,0,Yes,Free,No
CUST4622,57,Female,50,15,1515,22725,31,23,1,5.0,2,Yes,Free,No
CUST4623,24,Male,47,28,2833,79324,154,4,2,4.1,3,No,Gold,No
CUST4624,63,Female,46,13,2554,33202,171,0,3,3.3,1,No,Free,Yes
CUST4625,40,Female,56,14,4463,62482,42,21,5,4.7,4,Yes,Free,No
CUST4626,36,Female,57,114,4174,475836,176,0,1,4.6,4,No,Silver,No
CUST4627,63,Male,19,2,4555,9110,103,15,2,4.3,0,No,Silver,No
CUST4628,39,Female,51,34,3206,109004,92,13,1,3.3,5,Yes,Free,No
CUST4629,30,Female,54,99,2599,257301,42,20,0,3.1,2,No,Free,No
CUST4630,38,Female,59,101,3065,309565,130,11,1,2.3,5,Yes,Silver,No
CUST4631,18,Male,26,25,3517,87925,156,7,4,2.0,5,No,Platinum,Yes
CUST4632,36,Male,17,15,608,9120,84,19,2,3.0,3,No,Platinum,No
CUST4633,50,Female,54,12,3922,47064,34,26,1,3.3,1,No,Platinum,No
CUST4634,21,Female,28,9,565,5085,116,10,3,2.0,0,No,Free,Yes
CUST4635,59,Male,19,31,3581,111011,175,4,0,4.7,2,Yes,Free,No
CUST4636,20,Female,27,14,4797,67158,166,2,0,3.2,0,No,Free,No
CUST4637,44,Male,48,93,3448,320664,151,7,1,3.1,0,Yes,Free,No
CUST4638,69,Female,52,53,713,37789,19,24,4,2.7,4,No,Free,No
CUST4639,58,Female,57,112,4922,551264,142,4,0,1.2,5,No,Silver,Yes
CUST4640,52,Female,19,38,1540,58520,84,13,1,4.5,1,Yes,Free,No
CUST4641,45,Female,33,42,1487,62454,116,8,1,2.3,1,No,Free,No
CUST4642,23,Male,51,72,3695,266040,105,13,0,3.6,1,Yes,Silver,No
CUST4643,23,Female,7,3,1003,3009,145,5,1,3.4,1,No,Free,No
CUST4644,61,Male,29,2,1255,2510,104,11,1,3.3,3,No,Free,No
CUST4645,40,Female,55,16,1841,29456,92,14,5,3.1,3,No,Silver,No
CUST4646,50,Female,43,83,3088,256304,40,27,3,1.7,1,No,Free,No
CUST4647,33,Female,5,9,1881,16929,99,13,1,2.1,2,Yes,Gold,Yes
CUST4648,41,Male,30,16,3487,55792,68,18,5,3.1,3,Yes,Platinum,No
CUST4649,22,Female,49,31,3344,103664,105,10,5,4.2,3,No,Silver,No
CUST4650,58,Male,43,58,3019,175102,138,4,1,2.7,2,No,Silver,Yes
CUST4651,59,Male,56,28,4226,118328,145,6,4,1.8,1,Yes,Free,Yes
CUST4652,30,Female,58,4,2387,9548,139,9,0,1.4,0,No,Platinum,Yes
CUST4653,64,Male,8,10,1823,18230,143,6,5,3.7,3,No,Free,No
CUST4654,29,Female,42,51,4309,219759,26,27,5,2.7,0,Yes,Gold,No
CUST4655,22,Male,12,13,4247,55211,99,16,4,1.5,0,Yes,Silver,Yes
CUST4656,54,Male,42,18,2631,47358,144,9,2,3.7,2,Yes,Gold,No
CUST4657,48,Female,13,15,2924,43860,84,16,4,1.8,1,Yes,Platinum,Yes
CUST4658,45,Female,26,32,3884,124288,118,14,2,3.0,5,No,Silver,No
CUST4659,45,Male,18,30,2751,82530,30,22,2,2.2,0,Yes,Free,No
CUST4660,47,Female,42,36,1508,54288,108,15,4,4.7,1,Yes,Gold,No
CUST4661,35,Female,51,9,1817,16353,162,2,3,1.9,4,No,Gold,Yes
CUST4662,61,Female,52,36,3716,133776,26,23,4,2.7,5,No,Silver,No
CUST4663,44,Male,49,29,516,14964,86,18,5,4.8,5,No,Gold,No
CUST4664,52,Female,20,16,2302,36832,159,2,0,2.3,5,Yes,Gold,Yes
CUST4665,43,Female,16,28,3123,87444,16,25,4,3.6,1,No,Platinum,No
CUST4666,56,Female,37,21,629,13209,10,26,3,2.3,2,Yes,Silver,No
CUST4667,66,Male,3,2,1973,3946,128,9,4,1.4,2,Yes,Free,Yes
CUST4668,68,Female,27,46,1449,66654,81,15,3,3.5,4,Yes,Silver,No
CUST4669,35,Female,15,3,4496,13488,48,24,0,4.7,2,No,Free,No
CUST4670,50,Female,58,28,1568,43904,40,25,1,2.8,1,Yes,Silver,No
CUST4671,42,Male,34,55,4811,264605,19,28,3,3.5,5,No,Gold,No
CUST4672,48,Female,45,31,2123,65813,70,20,3,3.4,1,Yes,Free,No
CUST4673,54,Female,22,33,3395,112035,36,23,5,2.7,5,Yes,Silver,No
CUST4674,19,Male,40,60,3236,194160,125,11,3,3.5,1,Yes,Free,No
CUST4675,50,Male,23,41,2812,115292,143,6,0,2.0,2,Yes,Free,No
CUST4676,56,Female,59,81,2446,198126,38,26,2,2.5,1,No,Silver,No
CUST4677,60,Male,49,46,1116,51336,108,14,3,2.8,3,Yes,Silver,Yes
CUST4678,60,Female,4,1,2369,2369,172,0,0,4.5,5,Yes,Gold,Yes
CUST4679,49,Female,51,65,800,52000,63,21,5,2.4,5,No,Free,Yes
CUST4680,35,Female,54,42,1484,62328,174,1,5,3.5,4,Yes,Silver,Yes
CUST4681,34,Male,57,23,4191,96393,22,29,1,1.9,3,Yes,Free,No
CUST4682,51,Male,41,27,3926,106002,31,23,3,2.0,1,Yes,Free,No
CUST4683,56,Female,23,25,660,16500,176,0,2,3.6,2,No,Gold,No
CUST4684,24,Male,47,32,525,16800,122,12,0,4.0,4,Yes,Free,No
CUST4685,59,Female,60,83,582,48306,18,24,1,2.8,3,No,Free,No
CUST4686,70,Male,9,3,672,2016,105,16,2,2.3,1,No,Silver,Yes
CUST4687,52,Male,24,12,1498,17976,66,17,1,4.6,2,Yes,Gold,No
CUST4688,47,Male,21,35,3641,127435,166,1,2,1.5,1,Yes,Silver,Yes
CUST4689,29,Female,41,79,3382,267178,88,19,4,3.9,5,No,Gold,No
CUST4690,52,Female,46,17,4601,78217,59,18,4,3.8,3,Yes,Free,No
CUST4691,28,Male,55,32,3343,106976,10,32,4,3.8,3,Yes,Silver,No
CUST4692,61,Male,53,7,2610,18270,48,19,1,4.7,4,Yes,Silver,No
CUST4693,21,Male,16,19,3584,68096,142,4,4,3.9,2,Yes,Gold,Yes
CUST4694,42,Female,56,71,2545,180695,127,9,0,2.2,0,Yes,Gold,No
CUST4695,65,Male,55,69,1260,86940,60,17,0,2.4,1,Yes,Silver,No
CUST4696,49,Female,25,40,704,28160,170,0,4,2.6,2,No,Silver,Yes
CUST4697,37,Female,26,21,3602,75642,142,4,2,1.1,0,No,Silver,Yes
CUST4698,67,Female,49,48,2535,121680,4,32,2,4.7,2,Yes,Silver,No
CUST4699,48,Male,45,51,2052,104652,28,27,1,1.3,1,Yes,Silver,No
CUST4700,21,Female,9,15,1324,19860,68,21,2,3.8,1,No,Free,No
CUST4701,55,Male,15,7,3456,24192,149,7,3,3.9,4,Yes,Free,No
CUST4702,70,Male,39,37,4248,157176,12,28,2,4.4,3,No,Free,No
CUST4703,64,Female,33,55,2945,161975,177,1,0,3.2,3,No,Gold,No
CUST4704,18,Female,1,1,4396,4396,115,9,5,3.9,3,Yes,Platinum,Yes
CUST4705,20,Male,5,9,1338,12042,174,4,2,2.2,4,Yes,Silver,Yes
CUST4706,54,Male,56,97,4183,405751,109,15,1,4.0,3,Yes,Free,No
CUST4707,39,Female,9,1,2461,2461,156,6,2,2.4,2,Yes,Free,Yes
CUST4708,34,Male,44,40,1437,57480,79,18,1,4.6,3,No,Free,No
CUST4709,31,Female,6,3,3431,10293,99,14,3,1.7,3,No,Free,Yes
CUST4710,58,Female,28,34,924,31416,16,28,4,2.3,5,Yes,Free,No
CUST4711,52,Male,45,62,3810,236220,147,8,3,3.0,1,No,Gold,No
CUST4712,30,Male,26,36,3551,127836,113,10,0,4.1,4,Yes,Silver,No
CUST4713,52,Male,28,27,3405,91935,5,27,5,4.0,4,Yes,Free,No
CUST4714,60,Female,40,19,2637,50103,21,26,3,1.8,3,Yes,Free,No
CUST4715,19,Female,15,11,4546,50006,136,6,3,1.6,5,No,Silver,Yes
CUST4716,64,Male,6,5,3710,18550,159,7,0,2.2,0,No,Free,No
CUST4717,30,Female,27,29,3194,92626,87,19,0,2.9,1,Yes,Silver,No
CUST4718,68,Female,38,10,4095,40950,32,24,4,3.2,3,No,Free,No
CUST4719,33,Male,4,8,1767,14136,69,17,4,2.7,0,Yes,Platinum,Yes
CUST4720,35,Female,11,8,4076,32608,48,20,2,3.7,2,Yes,Silver,No
CUST4721,24,Male,21,13,921,11973,103,10,1,2.7,5,No,Silver,No
CUST4722,62,Male,30,29,3766,109214,157,4,0,4.8,5,Yes,Gold,No
CUST4723,53,Male,18,5,2157,10785,101,15,3,2.0,1,Yes,Free,Yes
CUST4724,58,Male,35,58,2600,150800,143,5,3,3.5,5,Yes,Silver,No
CUST4725,47,Male,3,3,4439,13317,105,10,4,3.4,4,Yes,Free,Yes
CUST4726,59,Male,12,12,1184,14208,81,20,1,2.1,0,No,Silver,No
CUST4727,58,Female,27,13,2726,35438,85,15,0,2.6,3,No,Free,No
CUST4728,24,Female,53,86,4888,420368,13,30,4,2.5,0,No,Silver,No
CUST4729,32,Female,30,40,2922,116880,164,6,1,1.7,4,Yes,Free,No
CUST4730,57,Male,21,15,1577,23655,48,24,0,2.9,2,No,Free,No
CUST4731,36,Male,38,1,4485,4485,49,22,3,2.5,0,Yes,Gold,No
CUST4732,60,Male,21,38,4340,164920,163,5,3,1.7,3,No,Platinum,Yes
CUST4733,54,Female,60,107,3816,408312,179,0,4,2.8,0,No,Free,Yes
CUST4734,19,Female,38,53,3343,177179,22,26,1,2.7,5,Yes,Free,No
CUST4735,59,Male,40,52,3939,204828,65,18,3,1.5,2,Yes,Free,Yes
CUST4736,65,Male,15,1,4611,4611,172,4,1,1.5,0,Yes,Free,Yes
CUST4737,30,Female,18,11,4771,52481,114,12,4,3.6,2,Yes,Free,No
CUST4738,57,Male,52,58,2403,139374,27,29,2,3.8,2,Yes,Silver,No
CUST4739,58,Male,29,43,4724,203132,19,29,1,4.8,1,Yes,Free,No
CUST4740,60,Female,48,40,3794,151760,176,2,5,1.3,1,Yes,Free,Yes
CUST4741,60,Female,38,60,925,55500,120,12,1,1.5,3,Yes,Gold,No
CUST4742,48,Male,60,115,2901,333615,96,14,4,1.2,3,No,Silver,Yes
CUST4743,33,Male,21,6,1249,7494,118,10,5,3.1,3,Yes,Silver,No
CUST4744,59,Female,17,28,543,15204,108,13,2,3.5,2,Yes,Free,No
CUST4745,61,Male,41,31,2059,63829,25,23,3,2.6,2,Yes,Silver,No
CUST4746,23,Male,51,8,4694,37552,146,6,0,4.2,1,No,Gold,No
CUST4747,45,Male,18,5,3968,19840,105,11,4,3.7,5,No,Silver,No
CUST4748,49,Male,57,106,4451,471806,140,9,0,4.9,2,Yes,Silver,No
CUST4749,61,Male,55,54,4766,257364,61,19,2,1.6,1,No,Free,No
CUST4750,27,Female,37,17,647,10999,125,9,5,1.2,0,Yes,Free,Yes
CUST4751,67,Male,60,38,2670,101460,141,9,2,2.1,3,No,Silver,No
CUST4752,35,Male,38,9,611,5499,138,4,1,1.1,3,Yes,Platinum,Yes
CUST4753,21,Female,12,10,4663,46630,66,22,0,4.7,4,Yes,Silver,No
CUST4754,26,Female,11,20,1327,26540,11,32,0,2.2,5,Yes,Silver,No
CUST4755,24,Female,48,78,2252,175656,34,26,2,3.2,1,Yes,Silver,No
CUST4756,67,Female,52,14,3439,48146,109,14,5,2.3,4,No,Silver,Yes
CUST4757,25,Male,49,26,4228,109928,166,2,0,2.0,3,No,Platinum,Yes
CUST4758,60,Female,20,29,4116,119364,159,1,3,1.6,4,No,Free,Yes
CUST4759,24,Male,9,17,4223,71791,13,31,2,2.3,0,No,Gold,No
CUST4760,58,Female,1,2,2777,5554,154,2,1,3.5,4,No,Silver,Yes
CUST4761,57,Female,58,91,659,59969,100,17,1,4.9,0,Yes,Free,No
CUST4762,20,Female,3,1,3865,3865,59,19,1,3.2,3,No,Free,No
CUST4763,34,Female,21,16,2733,43728,42,20,0,3.1,2,No,Silver,No
CUST4764,19,Male,23,36,1513,54468,54,21,2,1.1,1,No,Free,No
CUST4765,32,Female,9,2,1051,2102,108,11,1,4.4,4,No,Silver,No
CUST4766,63,Female,54,80,1675,134000,92,15,2,1.2,5,No,Free,No
CUST4767,46,Female,19,33,1663,54879,162,6,0,4.6,0,Yes,Silver,No
CUST4768,67,Male,45,3,1808,5424,94,12,3,3.2,5,Yes,Silver,No
CUST4769,65,Female,55,87,1992,173304,159,1,3,1.7,3,Yes,Silver,Yes
CUST4770,69,Male,46,11,1741,19151,146,6,3,2.8,5,No,Gold,Yes
CUST4771,39,Male,52,58,2277,132066,94,13,0,5.0,5,Yes,Gold,No
CUST4772,21,Male,19,18,559,10062,166,0,1,2.2,3,No,Gold,Yes
CUST4773,69,Male,23,41,2133,87453,147,6,0,2.1,2,No,Silver,No
CUST4774,23,Female,27,44,2951,129844,27,26,2,1.5,5,No,Silver,No
CUST4775,55,Male,27,29,835,24215,2,29,3,3.4,5,No,Silver,No
CUST4776,43,Female,39,59,1330,78470,159,2,2,1.4,5,Yes,Gold,Yes
CUST4777,28,Male,36,50,2092,104600,85,17,0,4.1,3,Yes,Free,No
CUST4778,43,Male,12,5,4880,24400,107,13,4,4.7,5,No,Silver,No
CUST4779,34,Male,55,88,1459,128392,169,1,4,4.7,3,No,Gold,Yes
CUST4780,41,Male,27,29,4666,135314,116,12,0,1.4,2,No,Gold,No
CUST4781,45,Male,46,90,1621,145890,107,12,1,3.2,3,No,Free,No
CUST4782,52,Male,34,67,2723,182441,14,27,5,1.4,5,Yes,Free,No
CUST4783,48,Female,33,2,4316,8632,61,22,2,3.3,0,No,Free,No
CUST4784,30,Male,28,25,1598,39950,30,23,0,4.3,5,Yes,Platinum,No
CUST4785,52,Male,31,19,642,12198,25,23,0,3.2,4,No,Free,No
CUST4786,33,Male,32,40,3478,139120,147,4,4,4.5,4,Yes,Platinum,Yes
CUST4787,32,Female,50,2,1546,3092,65,21,3,4.2,0,Yes,Platinum,No
CUST4788,60,Female,20,19,1568,29792,148,8,3,2.1,4,No,Gold,Yes
CUST4789,35,Female,40,65,4687,304655,114,9,5,3.5,5,No,Gold,No
CUST4790,64,Male,35,62,3840,238080,59,18,1,1.0,3,No,Platinum,No
CUST4791,54,Male,31,27,3935,106245,62,18,1,2.6,5,No,Free,No
CUST4792,65,Female,58,54,4279,231066,178,0,5,2.0,4,Yes,Free,Yes
CUST4793,65,Male,31,45,4977,223965,100,12,1,4.7,4,Yes,Gold,No
CUST4794,66,Male,38,49,1465,71785,166,3,4,2.6,3,No,Free,Yes
CUST4795,58,Male,22,35,1679,58765,99,14,0,3.6,4,No,Free,No
CUST4796,44,Male,45,69,2934,202446,138,5,1,3.9,3,No,Free,No
CUST4797,52,Male,41,38,1000,38000,118,8,4,4.1,2,Yes,Silver,No
CUST4798,69,Female,9,4,549,2196,56,24,2,3.9,5,Yes,Silver,No
CUST4799,62,Male,52,17,1469,24973,130,6,0,2.2,2,No,Free,No
CUST4800,52,Female,9,16,1487,23792,36,21,5,3.7,4,Yes,Silver,No
CUST4801,45,Male,15,16,1615,25840,110,9,2,3.2,2,Yes,Silver,No
CUST4802,56,Male,13,22,4432,97504,152,7,3,3.4,4,Yes,Platinum,No
CUST4803,55,Female,22,11,1979,21769,148,8,3,1.0,2,No,Free,Yes
CUST4804,26,Male,16,2,4934,9868,111,11,0,2.0,4,Yes,Free,Yes
CUST4805,29,Female,32,49,3624,177576,169,0,1,4.7,1,No,Free,No
CUST4806,32,Female,2,3,4067,12201,0,33,0,2.2,5,No,Platinum,No
CUST4807,38,Male,26,50,2158,107900,22,30,1,2.8,0,Yes,Free,No
CUST4808,69,Female,14,10,2376,23760,106,11,5,1.7,5,Yes,Free,Yes
CUST4809,52,Male,59,102,2551,260202,112,11,3,1.6,2,Yes,Free,Yes
CUST4810,59,Female,38,53,4876,258428,151,2,0,1.8,3,Yes,Silver,Yes
CUST4811,50,Male,34,48,3315,159120,174,2,0,3.2,0,Yes,Silver,No
CUST4812,68,Female,8,15,1470,22050,88,17,5,4.7,4,Yes,Gold,No
CUST4813,36,Male,36,37,707,26159,134,7,1,2.3,0,Yes,Silver,No
CUST4814,40,Female,21,28,759,21252,37,27,3,2.3,3,Yes,Silver,No
